song_name,og_artist,badword,kb_idx,numOccurKB,og_idx,numOccurOG,data,category,anchored,year,isCensored,isPresent,ogCase1,kbReplace1,jdCheck,forQuiz,noEdit,dropSong,replaceSong
in my feelings,Drake,nigga,264,0,256,2,first,profanity,^nigga,2018,1,1,Shawty say the nigga that she with can't hit,"Cause I want you, and I need you",,,,,
in my feelings,Drake,kiss,264,0,256,3,first,sexual,^kiss,2018,1,1,"Kissin'-kissin' in the Wraith, kiss-kissin' in the Wraith","All of us kids, and we hangin' in the Wraith",,,,,
in my feelings,Drake,shit,264,0,256,3,first,profanity,^shit,2018,1,1,This shit got me in my feelings,NA,,,,,
in my feelings,Drake,shit,264,0,256,3,first,profanity,^shit,2018,1,1,"I'm just being real, my shit, look,–",NA,,,,,
irreplaceable,Beyoncé,man,265,0,260,2,first,identity,^man$,2007,1,1,"Talkin' 'bout, how I'll never ever find a man like you",Standing in the front yard,,,,,
it ain't me,Kygo & Selena Gomez,drunk,267,0,262,2,first,alcohol & drugs,^drunk,2017,1,1,When you're drunk and all alone?,NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",Never growing up,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",But you know I'm gonna leave behind the worst of us,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",Who's gonna help you when the sun won't let you sleep?,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",Alone?,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it ain't me,Kygo & Selena Gomez,whiskey,267,0,262,11,first,alcohol & drugs,^whiskey,2017,1,1,"The Bowery, whiskey neat, grateful, I'm so grateful",NA,,,,,
it girl,Jason Derulo,crazy,269,1,264,3,first,other,^crazy$,2012,1,1,"Crazy how we fit, girl, this is it, girl",They don't get another shot cause you're in love,,,,,
it girl,Jason Derulo,crazy,269,1,264,3,first,other,^crazy$,2012,1,1,"Crazy how we fit, girl, this is it, girl (woo)",NA,,,,,
it girl,Jason Derulo,crime,269,0,264,3,first,violence,^crime,2012,1,1,Loving you could be a crime,You're done!,,,,,
it girl,Jason Derulo,crime,269,0,264,3,first,violence,^crime,2012,1,1,Loving you could be a crime,NA,,,,,
it girl,Jason Derulo,shit,269,0,264,3,first,profanity,^shit,2012,1,1,"You can be my it girl, baby, you the shit, girl",Tell them other guys they can lose your number,,,,,
it girl,Jason Derulo,shit,269,0,264,3,first,profanity,^shit,2012,1,1,"You can be my it girl, baby, you the shit, girl (ooh, woo)",NA,,,,,
it's not over,Daughtry,dead,272,0,269,3,first,violence,^dead$,2007,1,1,Cause a part of me is dead and in the ground,Cause a part of me is standing on the ground,,,,,
it's not over,Daughtry,dead,272,0,269,3,first,violence,^dead$,2007,1,1,Cause a part of me is dead and in the ground,NA,,,,,
it's not over,Daughtry,kill,272,0,269,4,first,violence,^kill,2007,1,1,"This love is killing me, but you're the only one","This love is hurting me but you are the only one, it's not over",,,,,
it's not over,Daughtry,kill,272,0,269,4,first,violence,^kill,2007,1,1,"This love is killing me, but you're the only one",NA,,,,,
it's not over,Daughtry,kill,272,0,269,4,first,violence,^kill,2007,1,1,"This love is killing me, but you're the only one",NA,,,,,
jealous,Nick Jonas,puff,275,2,270,3,first,alcohol & drugs,^puff,2015,1,1,And I'm puffing my chest,Call it jealous or aggressive,,,,,
jealous,Nick Jonas,puff,275,2,270,3,first,alcohol & drugs,^puff,2015,1,1,And I'm puffing my chest,And there's no one else for you,,,,,
jealous,Nick Jonas,hellish,275,0,270,3,first,profanity,^hellish$,2015,1,1,It's my right to be hellish,It's not your fault that they hover,,,,,
jealous,Nick Jonas,hellish,275,0,270,3,first,profanity,^hellish$,2015,1,1,It's my right to be hellish,I'm getting red in the face,,,,,
jealous,Nick Jonas,sex,275,0,270,6,first,sexual,^sex,2015,1,1,Cause you're too sexy beautiful,I still get jealous,,,,,
jealous,Nick Jonas,sex,275,0,270,6,first,sexual,^sex,2015,1,1,Cause you're too sexy beautiful,It's my right to be jealous,,,,,
jealous,Nick Jonas,sex,275,0,270,6,first,sexual,^sex,2015,1,1,Cause you're too sexy beautiful,And everybody wants a taste,,,,,
jealous,Nick Jonas,sex,275,0,270,6,first,sexual,^sex,2015,1,1,Cause you're too sexy beautiful,It's not your fault that they hover,,,,,
jealous,Nick Jonas,sex,275,0,270,6,first,sexual,^sex,2015,1,1,Cause you're too sexy beautiful (Beautiful),I still get jealous,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,"Running man on that beat, ayy",NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,"Running man on that beat, ayy",NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,Running man on that beat,NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,"Running man on that beat, ayy",NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,"Running man on that beat, ayy",NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,"Running man on that beat, ayy",NA,,,,,
juju on that beat (tz anthem) (ft. zayion mccall),Zay Hilfigerrr,man,NA,0,271,8,first,identity,^man$,2017,1,1,Running man on that beat,NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ball,NA,0,274,6,first,other,^ball,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ball,NA,0,274,6,first,other,^ball,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ball,NA,0,274,6,first,other,^ball,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ball,NA,0,274,6,first,other,^ball,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ball,NA,0,274,6,first,other,^ball,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",drink,NA,0,274,2,first,alcohol & drugs,^drink,2019,1,1,"I know I drink too much, can't pay my rent this month",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ballin,NA,0,274,6,first,other,^ballin,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ballin,NA,0,274,6,first,other,^ballin,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ballin,NA,0,274,6,first,other,^ballin,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ballin,NA,0,274,6,first,other,^ballin,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
just got paid (ft. french montana),"Sigala, Ella Eyre & Meghan Trainor",ballin,NA,0,274,6,first,other,^ballin,2019,1,1,"I'm broke, but I'm ballin'",NA,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,"Oh, kiss me, beneath the milky twilight","Oh, kiss me beneath the milky twilight",,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,So kiss me,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,"Kiss me, down by the broken tree house",Kiss me down by the broken tree house,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,"Oh, kiss me, beneath the milky twilight","Oh, kiss me beneath the milky twilight",,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,So kiss me,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,"Kiss me, beneath the milky twilight",NA,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,NA,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,NA,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,NA,,,,,
kiss me,Sixpence None The Richer,kiss,285,6,277,11,first,sexual,^kiss,2001,1,1,So kiss me,NA,,,,,
knocks you down,Keri Hilson,pimp,286,0,628,2,first,sexual,^pimp,2010,1,1,I swear to you the pimp in me just died tonight,"Said if I could go back, make it happen faster",,,,,
l.o.v.e,Ashlee Simpson,hell,312,1,638,2,first,profanity,^hell$,2006,1,1,"My boyfriend, he'll be calling me now anytime",I need all my girls to keep him off my mind,,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"All around, the wind blows",All around the wind blows,,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,blow,289,10,280,14,first,alcohol & drugs,^blow,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,gun,289,0,280,12,first,violence,^gun$,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun","Blow a kiss, you're the one",,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
lean on,Major Lazer,kiss,289,8,280,12,first,sexual,^kiss,2015,1,1,"Blow a kiss, fire a gun",NA,,,,,
let it rock,Kevin Rudolf,dirty,292,1,282,2,first,sexual,^dirty$,2009,1,1,Dirty like socks that's on the ground,NA,,,,,
live your life,T.I.,clothes,305,2,291,3,first,sexual,^clothes$,2009,1,1,"In fancy clothes, and fancy car-ars","Livin' the life, the life",,,,,
live your life,T.I.,clothes,305,2,291,3,first,sexual,^clothes$,2009,1,1,"In fancy clothes, and fancy cars",NA,,,,,
livin la vida loca,Ricky Martin,devil,306,3,636,4,first,other,^devil,2001,1,1,Her lips are devil red,Her lips are devil red and her skin's the color mocha,,,,,
livin la vida loca,Ricky Martin,devil,306,3,636,4,first,other,^devil,2001,1,1,Her lips are devil red,NA,,,,,
livin la vida loca,Ricky Martin,devil,306,3,636,4,first,other,^devil,2001,1,1,Her lips are devil red,NA,,,,,
livin la vida loca,Ricky Martin,lips,306,3,636,4,first,sexual,^lips$,2001,1,1,Her lips are devil red,Her lips are devil red and her skin's the color mocha,,,,,
livin la vida loca,Ricky Martin,lips,306,3,636,4,first,sexual,^lips$,2001,1,1,Her lips are devil red,NA,,,,,
livin la vida loca,Ricky Martin,lips,306,3,636,4,first,sexual,^lips$,2001,1,1,Her lips are devil red,NA,,,,,
locked out of heaven,Bruno Mars,sex,307,0,292,4,first,sexual,^sex,2013,1,1,"Yeah, your sex takes me to paradise",I'm born again every time you are in sight,,,,,
locked out of heaven,Bruno Mars,sex,307,0,292,4,first,sexual,^sex,2013,1,1,Cause your sex takes me to paradise,You can make a sinner change his ways,,,,,
locked out of heaven,Bruno Mars,sex,307,0,292,4,first,sexual,^sex,2013,1,1,"Yeah, your sex takes me to paradise",Open up your gates cause I can't wait to see the light,,,,,
love lies,Khalid & Normani,shit,313,0,299,2,first,profanity,^shit,2019,1,1,You've got some shit to say and I'm here to listen,"You've got something to say and I'm here to listen, so, baby...",,,,,
love on the brain,Rihanna,fuck,315,0,640,3,first,profanity,fuck,2017,1,1,What do I gotta do to get in your motherfuckin’ heart?,"Got me like, ah ah",,,,,
love on the brain,Rihanna,fuck,315,0,640,3,first,profanity,fuck,2017,1,1,It beats me black and blue but it fucks me so good,But it tricks me so good,,,,,
love somebody,Maroon 5,touch,316,0,301,3,first,sexual,^touch,2014,1,1,I really wanna touch somebody,If I fall for you,,,,,
love somebody,Maroon 5,touch,316,0,301,3,first,sexual,^touch,2014,1,1,I really wanna touch somebody,I don't know where to start,,,,,
love yourself,Justin Bieber,sleep,319,0,304,2,first,sexual,^sleep,2016,1,1,"But now I know, I'm better sleeping on my own","And now I know, I'm better living on my own",,,,,
makes me wonder,Maroon 5,fuck,323,0,309,3,first,profanity,fuck,2007,1,1,And it really makes me wonder if I ever gave a fuck about you,I still don't have a reason,,,,,
makes me wonder,Maroon 5,fuck,323,0,309,3,first,profanity,fuck,2007,1,1,And it really makes me wonder if I ever gave a fuck about you and I,And it really makes me wonder,,,,,
me against the music (ft. madonna),Britney Spears,body,NA,0,312,2,first,sexual,^body$,2004,1,1,Just work your body and let it go,NA,,,,,
me too,Meghan Trainor,god,332,3,314,5,first,other,^god,2016,1,1,I thank God every day (Thank God) (Uh-huh),I thank God every day (uh huh),,,,,
me too,Meghan Trainor,god,332,3,314,5,first,other,^god,2016,1,1,I thank God every day (Said I thank God) (Uh-huh),That I woke up feelin' this way (uh huh),,,,,
mercy,Shawn Mendes,skin,331,0,321,2,first,sexual,^skin$,2017,1,1,Ripping all the skin from off my bones,Take it easy on my heart,,,,,
miss independent,Kelly Clarkson,man,336,1,327,2,first,identity,^man$,2003,1,1,Miss never let a man help her off her throne,Miss never let a man help her off her throne,,,,,
move it like this,Baha Men,body,340,3,330,4,first,sexual,^body$,2003,1,1,C'mon fellas rock the party Shake your body everybody,Can you move it like this? I can shake it like that,,,,,
move it like this,Baha Men,body,340,3,330,4,first,sexual,^body$,2003,1,1,C'mon y'all let's rock the party Shake your body everybody,Remember back in the day,,,,,
move it like this,Baha Men,body,340,3,330,4,first,sexual,^body$,2003,1,1,C'mon y'all let's rock the party Shake your body everybody,(Baltimore an' D.C. now),,,,,
move it like this,Baha Men,man,340,3,330,4,first,identity,^man$,2003,1,1,Doing the running man,"Well, I can see everybody's on the floor",,,,,
move it like this,Baha Men,man,340,3,330,4,first,identity,^man$,2003,1,1,(move it man),Can you move it like this? I can shake it like that,,,,,
move it like this,Baha Men,man,340,3,330,4,first,identity,^man$,2003,1,1,(Move it man),Can you move it like this? I can shake it like that,,,,,
moves like jagger,Maroon 5,drunk,341,0,331,3,first,alcohol & drugs,^drunk,2012,1,1,Kiss me till you're drunk and I'll show you,Wherever you want,,,,,
moves like jagger,Maroon 5,drunk,341,0,331,3,first,alcohol & drugs,^drunk,2012,1,1,"Kiss me till you're drunk and I'll show you (Yeah, yeah)",NA,,,,,
moves like jagger,Maroon 5,kiss,341,0,331,3,first,sexual,^kiss,2012,1,1,Kiss me till you're drunk and I'll show you,Wherever you want,,,,,
moves like jagger,Maroon 5,kiss,341,0,331,3,first,sexual,^kiss,2012,1,1,"Kiss me till you're drunk and I'll show you (Yeah, yeah)",NA,,,,,
moves like jagger,Maroon 5,tongue,341,0,331,4,first,sexual,^tongue,2012,1,1,Take me by the tongue and I'll know you (Uh),We can ride it,,,,,
moves like jagger,Maroon 5,tongue,341,0,331,4,first,sexual,^tongue,2012,1,1,Take me by the tongue and I'll know you (Take me by the tongue),NA,,,,,
mr. saxobeat,Alexandra Stan,dirty,342,0,332,2,first,sexual,^dirty$,2012,1,1,"My dirty boy, can't you see?",NA,,,,,
mr. saxobeat,Alexandra Stan,sex,342,0,332,2,first,sexual,^sex,2012,1,1,"Hey, sexy boy, set me free",NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,"Makes me move like a freak, Mr. Saxobeat",You make me this bring me up bring me down playing sweet make me move to the beatMr Saxobeat makes me this breaks me up breaks me down playing sweet make me move to the beat,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,"Make me move like a freak, Mr. Saxobeat",NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,"Makes me move like a freak, Mr. Saxobeat",NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,"Make me move like a freak, Mr. Saxobeat",NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,Makes me move like a freak,NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,"Make me move like a freak, Mr. Saxobeat",NA,,,,,
mr. saxobeat,Alexandra Stan,freak,342,0,332,8,first,sexual,^freak,2012,1,1,Makes me move like a freak,NA,,,,,
my house,Flo Rida,champagne,345,0,335,2,first,alcohol & drugs,^champagne$,2016,1,1,"Keep our clothes on the floor, open up champagne","Hang around, let's pretend that the time has changed",,,,,
my love,Justin Timberlake,man,347,0,337,4,first,identity,^man$,2007,1,1,"But if you got a man, try to lose him if you can","Ain't another girl that can take your spot, my love",,,,,
my love,Justin Timberlake,man,347,0,337,4,first,identity,^man$,2007,1,1,Cause you ain't been seen with a man so fly,My love,,,,,
my love,Justin Timberlake,man,347,0,337,4,first,identity,^man$,2007,1,1,You say you wanna kick it when I ain't so high (Man),"See, all I want you to do is be my love",,,,,
my love,Justin Timberlake,high,347,0,337,2,first,alcohol & drugs,^high$,2007,1,1,You say you wanna kick it when I ain't so high (Man),"See, all I want you to do is be my love",,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,Ain't another woman that could take your spot,(So don't give away),,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,"Ain't another woman that could take your spot, my love",(So don't give away),,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,Ain't another woman that could take your spot,"Walking on the beach, our toes in the sand",,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,"Ain't another woman that could take your spot, my love","Girl, you amaze me",,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,Ain't another woman that could take your spot,NA,,,,,
my love,Justin Timberlake,woman,347,0,337,7,first,identity,^woman$,2007,1,1,"Ain't another woman that could take your spot, my love",NA,,,,,
my love is your love,Whitney Houston,guns,348,0,338,2,first,violence,^guns$,2001,1,1,"Go down, when the feds come tell 'em none, they my guns",NA,,,,,
my love is your love,Whitney Houston,pray,348,0,338,2,first,other,^pray,2001,1,1,I pray these streets don't take your life,NA,,,,,
natural,Imagine Dragons,cutthroat,350,0,340,3,first,violence,^cutthroat$,2019,1,1,Living your life cutthroat,"Living your life, you know",,,,,
natural,Imagine Dragons,cutthroat,350,0,340,3,first,violence,^cutthroat$,2019,1,1,Living your life cutthroat,"Living your life, you know",,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,He'll never be like you,NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,He'll never be like you,NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,He'll never be like you,NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,"Cause I got it, ooh, he'll never be like you",NA,,,,,
never be like you (ft. kai),Flume,hell,NA,0,343,11,first,profanity,^hell$,2016,1,1,He'll never be like you,NA,,,,,
never be like you (ft. kai),Flume,sins,NA,0,343,2,first,other,^sins$,2016,1,1,"I'm begging, darling, please, absolve me of my sins, won't you?",NA,,,,,
never be like you (ft. kai),Flume,fuck,NA,0,343,6,first,profanity,fuck,2016,1,1,Now I'm fucked up and I'm missing you,NA,,,,,
never be like you (ft. kai),Flume,fuck,NA,0,343,6,first,profanity,fuck,2016,1,1,Now I'm fucked up and I'm missing you,NA,,,,,
never be like you (ft. kai),Flume,fuck,NA,0,343,6,first,profanity,fuck,2016,1,1,Now I'm fucked up and I'm missing you,NA,,,,,
never be like you (ft. kai),Flume,fuck,NA,0,343,6,first,profanity,fuck,2016,1,1,"I'm falling on my knees, forgive me, I'm a fucking fool",NA,,,,,
never be like you (ft. kai),Flume,fuck,NA,0,343,6,first,profanity,fuck,2016,1,1,"I'm falling on my knees, forgive me, I'm a fucking fool",NA,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,And you will always be by my side 'til the day I die,I will never forget you,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,Til the day I die,And you’ll always be by my side till the day I die,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,Til the day I die,"Funny how we both end happy but everything seems alright, ooh",,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,Til the day I die,I wonder what will happen,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,I knew that I would love you 'til the day I die,And I will never want much more,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,And you will always be by my side 'til the day I die,"Doing it, loving it",,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,I knew that I would love you 'til the day I die,From the day that I met you,,,,,
never forget you,Zara Larsson & MNEK,die,352,13,344,17,first,violence,^die$,2016,1,1,And you will always be by my side 'til the day I die,I will never forget you,,,,,
