"song_name","og_artist","badword","kb_idx","numOccurKB","og_idx","numOccurOG","data","category","anchored","year","isCensored","isPresent","ogCase1","kbReplace1"
"you found me","The Fray","god","599","0","564","1","first","other","^god","2009","1","1","I found God on the corner of First and Amistad","I found him on the corner of 1st and Amistad"
"you found me","The Fray","smoking","599","0","564","1","first","alcohol & drugs","^smoking","2009","1","1","All alone smoking his last cigarette","All alone saying that we never met"
"you know you like it","AlunaGeorge","insane","600","8","565","12","first","other","^insane","2015","1","1","You know you like it but it drives you insane","You know you like it but it drives you insane"
"you make me feel...","Cobra Starship","man","601","0","720","1","first","identity","^man$","2012","1","1","Well, then I'm your man","Then grab my hand"
"you say","Lauren Daigle","fight","NA","0","566","1","first","violence","^fight","2019","1","1","I keep fighting voices in my mind that say I’m not enough",NA
"you say","Lauren Daigle","god","NA","0","566","1","first","other","^god","2019","1","1","You have every failure, God",NA
"you say","Lauren Daigle","high","NA","0","566","1","first","alcohol & drugs","^high$","2019","1","1","Am I more than just the sum of every high and every low?",NA
"you're beautiful","James Blunt","fuck","603","0","567","1","first","profanity","fuck","2006","1","1","She could see from my face that I was, fucking high","You're beautiful, you're beautiful"
"you've got a friend","Randy Newman","damn","27","0","27","5","second","profanity","^damn","2004","1","1","'Cause you're so damn beautiful",NA
"you've got a friend","Randy Newman","boob","79","0","79","2","second","sexual","^boob","2004","1","1","Boobie one, boobie two",NA
"you've got a friend","Randy Newman","dead","29","0","29","1","second","violence","^dead$","2004","1","1","We both lie silently still in the dead of the night",NA
"you've got a friend","Randy Newman","kiss","34","4","34","5","second","sexual","^kiss","2004","1","1","Kissed her on the neck and then I took her by the hand",NA
"you've got a friend","Randy Newman","bottle","80","0","80","1","second","alcohol & drugs","^bottle","2004","1","1","After bottle, we all get bent then again tomorrow",NA
"you've got a friend","Randy Newman","demon","82","0","82","1","second","other","^demon","2004","1","1","Just runnin' from the demons in your mind",NA
"you've got a friend","Randy Newman","booty","59","0","59","1","second","sexual","^booty","2004","1","1","Then she went and put that booty on that Gucci belt",NA
"you've got a friend","Randy Newman","touch","7","0","7","1","second","sexual","^touch","2004","1","1","And when I touched your face, I could tell you're moving on",NA
"you've got a friend","Randy Newman","fuck","59","0","59","1","second","profanity","fuck","2004","1","1","Not just any fuckin' body",NA
"you've got a friend","Randy Newman","blow","79","0","79","1","second","alcohol & drugs","^blow","2004","1","1","So, so fine, you blow my mind",NA
"you've got a friend","Randy Newman","body","80","0","80","2","second","sexual","^body$","2004","1","1","Tear up that body",NA
"you've got a friend","Randy Newman","high","25","0","25","3","second","alcohol & drugs","^high$","2004","1","1","Baby, I'm on a high",NA
"you've got a friend","Randy Newman","jesus","31","0","31","1","second","other","^jesus","2004","1","1","Jesus wept, ha, I don't mean it",NA
"you've got a friend","Randy Newman","bullet","62","0","62","1","second","violence","^bullet","2004","1","1","These silver bullet cigarettes",NA
"you've got a friend","Randy Newman","cuts","62","0","62","4","second","violence","^cuts$","2004","1","1","It cuts you deep and leaves a scar",NA
"you've got a friend","Randy Newman","bottle","34","0","34","1","second","alcohol & drugs","^bottle","2004","1","1","To finish some Doritos and another bottle of wine",NA
"you've got a friend","Randy Newman","blow","74","4","74","7","second","alcohol & drugs","^blow","2004","1","1","Boys blowin' up our phones, phones",NA
"you've got a friend","Randy Newman","man","75","0","75","1","second","identity","^man$","2004","1","1","That's when the taxi man turned on the radio",NA
"you've got a friend","Randy Newman","die","86","0","86","1","second","violence","^die$","2004","1","1","Our friendship will never die",NA
"you've got a friend","Randy Newman","man","34","0","34","4","second","identity","^man$","2004","1","1","But she fell in love with an English man",NA
"you've got a friend","Randy Newman","kiss","7","0","7","1","second","sexual","^kiss","2004","1","1","But it's not the fact that you kissed him yesterday",NA
"you've got a friend","Randy Newman","smoke","34","0","34","1","second","alcohol & drugs","^smoke","2004","1","1","Our coats both smell of smoke, whisky and wine",NA
"you've got a friend","Randy Newman","neck","73","0","73","3","second","sexual","^neck$","2004","1","1","They got their hands at my neck this time",NA
"you've got a friend","Randy Newman","booty","79","0","79","1","second","sexual","^booty","2004","1","1","Booty boomin', cookie juice",NA
"you've got a friend","Randy Newman","fuck","68","0","68","12","second","profanity","fuck","2004","1","1","I want you to fuck up my nights, yeah",NA
"you've got a friend","Randy Newman","evil","57","0","57","3","second","other","^evil","2004","1","1","Who knew evil girls had the prettiest face?",NA
"you've got a friend","Randy Newman","fuck","82","0","82","2","second","profanity","fuck","2004","1","1","And if they laugh, then fuck 'em all (All)",NA
"you've got a friend","Randy Newman","guns","71","0","71","1","second","violence","^guns$","2004","1","1","Little kid with guns only 15",NA
"you've got a friend","Randy Newman","club","59","0","59","1","second","other","^club$","2004","1","1","When I met her in the club I asked her who she felt",NA
"you've got a friend","Randy Newman","god","10","0","10","12","second","other","^god","2004","1","1","Goddamn, goddamn, goddamn, goddamn",NA
"you've got a friend","Randy Newman","neck","34","0","34","4","second","sexual","^neck$","2004","1","1","Kissed her on the neck and then I took her by the hand",NA
"you've got a friend","Randy Newman","club","75","0","75","1","second","other","^club$","2004","1","1","Get to the club in my taxi cab",NA
"you've got a friend","Randy Newman","god","31","0","31","1","second","other","^god","2004","1","1","You in it for your fifteen minutes, it's quarter past then, goddamn",NA
"you've got a friend","Randy Newman","pimp","45","0","45","1","second","sexual","^pimp","2004","1","1","And my pimp's a record label",NA
"you've got a friend","Randy Newman","fuck","7","0","7","1","second","profanity","fuck","2004","1","1","And I know it wasn't right, but it was fucking with my head",NA
"you've got a friend","Randy Newman","god","85","0","85","1","second","other","^god","2004","1","1","You have every failure, God",NA
"you've got a friend","Randy Newman","gun","71","0","71","2","second","violence","^gun$","2004","1","1","When gun shots just watch us,run quickly",NA
"you've got a friend","Randy Newman","die","66","11","66","13","second","violence","^die$","2004","1","1","Kinder, die immer nur leise sind? Das gibt es nicht (gibt es nicht)",NA
"you've got a friend","Randy Newman","kill","71","0","71","1","second","violence","^kill","2004","1","1","Where killers get hung",NA
"you've got a friend","Randy Newman","touch","74","0","74","1","second","sexual","^touch","2004","1","1","Boys try to touch my junk, junk",NA
"you've got a friend","Randy Newman","shit","57","0","57","2","second","profanity","^shit","2004","1","1","Leave this shit in the past, but I want it to last",NA
"you've got a friend","Randy Newman","coochie","79","0","79","2","second","sexual","^coochie","2004","1","1","Look at you, coochie coo",NA
"you've got a friend","Randy Newman","champagne","80","0","80","1","second","alcohol & drugs","^champagne$","2004","1","1","Tolerance, bottoms up when the champagne",NA
"you've got a friend","Randy Newman","high","41","0","41","1","second","alcohol & drugs","^high$","2004","1","1",NA,NA
"you've got a friend","Randy Newman","cigarette","7","0","7","1","second","alcohol & drugs","^cigarette","2004","1","1","You say the cigarettes on the counter weren't your friend's",NA
"you've got a friend","Randy Newman","fuck","31","0","31","3","second","profanity","fuck","2004","1","1","But I don't give a fuck about the money",NA
"you've got a friend","Randy Newman","clothes","80","0","80","1","second","sexual","^clothes$","2004","1","1","Got the clothes coming off",NA
"you've got a friend","Randy Newman","coochie","59","0","59","1","second","sexual","^coochie","2004","1","1","She like the price, she see the ice, it make her coochie melt",NA
"you've got a friend","Randy Newman","blow","59","0","59","1","second","alcohol & drugs","^blow","2004","1","1","Bitch, you blow my high",NA
"you've got a friend","Randy Newman","fuck","15","0","15","1","second","profanity","fuck","2004","1","1","What's fucked up, and everything's all right",NA
"you've got a friend","Randy Newman","bed","57","0","57","1","second","sexual","^bed$","2004","1","1","Thinking of you in my bed",NA
"you've got a friend","Randy Newman","blow","60","5","60","8","second","alcohol & drugs","^blow","2004","1","1","You're so fine, you blow my mind, hey Mickey, hey Mickey",NA
"you've got a friend","Randy Newman","bless","79","0","79","1","second","other","^bless","2004","1","1","Cause everyday I feel blessed to be",NA
"you've got a friend","Randy Newman","ice","59","0","59","1","second","alcohol & drugs","^ice$","2004","1","1",NA,NA
"you've got a friend","Randy Newman","men","71","0","71","1","second","identity","^men$","2004","1","1","I know the bad men them where I stay",NA
"you've got a friend","Randy Newman","bitch","59","0","59","3","second","profanity","^bitch","2004","1","1","Baby, that's only me, bitch, it okay with me",NA
"you've got a friend","Randy Newman","fuck","14","0","14","2","second","profanity","fuck","2004","1","1","Took one fuckin' look at your face (Hmm)",NA
"you've got a friend","Randy Newman","sleep","69","0","69","1","second","sexual","^sleep","2004","1","1","This all or nothing way of loving got me sleeping without you",NA
"you've got a friend","Randy Newman","bed","59","0","59","1","second","sexual","^bed$","2004","1","1","She don't got no bed frame, she don't got no tables",NA
"you've got a friend","Randy Newman","sip","71","0","71","1","second","alcohol & drugs","^sip$","2004","1","1","Sip pina coladas",NA
"you've got a friend","Randy Newman","bar","62","0","62","6","second","alcohol & drugs","^bar$","2004","1","1","Spin endless circles in the bar (Spin 'round in the bar)",NA
"you've got a friend","Randy Newman","jack","34","0","34","1","second","alcohol & drugs","^jack$","2004","1","1","She took Jamie as a chaser, Jack for the fun",NA
"you've got a friend","Randy Newman","high","32","0","32","1","second","alcohol & drugs","^high$","2004","1","1",NA,NA
"you've got a friend","Randy Newman","smoking","62","0","62","1","second","alcohol & drugs","^smoking","2004","1","1","It's smoking, we both know it",NA
"you've got a friend","Randy Newman","high","82","0","82","3","second","alcohol & drugs","^high$","2004","1","1",NA,NA
"you've got a friend","Randy Newman","ink","34","0","34","1","second","other","^ink$","2004","1","1","She asked me what does it mean, the Gaelic ink on your arm?",NA
"you've got a friend","Randy Newman","drink","25","0","25","3","second","alcohol & drugs","^drink","2004","1","1","One drink and you're outta my mind",NA
"you've got a friend","Randy Newman","fuck","44","0","44","1","second","profanity","fuck","2004","1","1","Then you'll begin to make it (Whoa, fucking hell!)",NA
"you've got a friend","Randy Newman","crazy","14","0","14","1","second","other","^crazy$","2004","1","1","You could call me crazy 'cause I want you",NA
